name,coverage_cutoff,percent_cutoff,segment,segment_length,input_length,filtered_length,percentage,pass,median_coverage,mean_coverage
New_Sm18_1970_d02_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,3833.5,4232.0149122807015
New_Sm18_1910_d12_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,677.0,727.6776315789474
New_W17_1410_d06_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,1089.0,1598.405701754386
New_Sp20_2868_d12_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.12017543859649123
New_Sm18_1912_d04_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,5856.5,5944.000877192982
ReSeq_F17_HK1073_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,2122.0,4507.816228070175
New_P1_MRTPCR_Water_rep1,200,0.95,H9N2_PB2,2280,2280,329,0.1442982456140351,NO,0.0,322.05350877192984
New_Sm18_1986_d04_rep1,200,0.95,H9N2_PB2,2280,2280,301,0.13201754385964912,NO,0.0,81.17368421052632
New_F17_1794_d02_rep2,200,0.95,H9N2_PB2,2280,2280,1553,0.6811403508771929,NO,217.0,237.37675438596492
New_Sm18_1981_d02_rep1,200,0.95,H9N2_PB2,2280,2280,2241,0.9828947368421053,YES,382.0,429.7543859649123
New_FCC_1969_d02_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,3002.5,3752.750438596491
New_Sm18_1971_d08_rep1,200,0.95,H9N2_PB2,2280,2280,404,0.17719298245614035,NO,11.0,110.40350877192982
New_F17_1794_d06_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,11258.0,10347.519298245614
New_W17_1417_d06_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,1.1425438596491229
New_W17_1414_d04_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,551.0,1075.7184210526316
New_FCC_1981_d08_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,14502.0,13024.861842105263
New_Sp19_2251_d12_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.0
New_W17_1411_d04_rep1,200,0.95,H9N2_PB2,2280,2280,936,0.4105263157894737,NO,190.0,213.80701754385964
New_Sm18_1912_d10_rep2,200,0.95,H9N2_PB2,2280,2280,113,0.04956140350877193,NO,0.0,28.262280701754385
New_W17_1409_d06_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,2145.5,5679.200438596491
New_Sm18_1910_d06_rep1,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,1.0,18.02938596491228
New_Sm18_1975_d04_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,9756.0,9440.076754385966
New_Sp19_2244_d04_rep1,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.0
New_W17_1411_d12_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,1.2048245614035087
New_Sp20_2867_d06_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,9.152631578947368
New_Sm18_1968_d02_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,7086.0,6983.9850877192985
New_Sm18_1973_d08_rep1,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,52.0,56.092543859649126
New_Sm18_1913_d10_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,8731.0,8306.69605263158
New_Sp19_2239_d06_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,9845.5,9279.577192982457
New_Sm18_1974_d08_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.19473684210526315
New_FCC_2231_d08_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,14195.0,13320.392543859649
New_Sm18_1980_d04_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,12459.0,11035.826754385966
New_Sm18_1914_d06_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,13614.0,12108.804385964911
New_Sp19_2239_d06_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,10464.5,9990.139912280702
New_Sm18_1983_d06_rep1,200,0.95,H9N2_PB2,2280,2280,335,0.14692982456140352,NO,13.0,62.50043859649123
New_Sm18_1986_d02_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,3154.5,2962.5105263157893
New_Sp19_2254_d08_rep2,200,0.95,H9N2_PB2,2280,2280,1323,0.5802631578947368,NO,215.5,386.24342105263156
New_F17_1794_d10_rep1,200,0.95,H9N2_PB2,2280,2280,2026,0.8885964912280702,NO,334.0,315.71798245614036
New_Sp19_2239_d04_rep2,200,0.95,H9N2_PB2,2280,2280,2275,0.9978070175438597,YES,1556.0,1386.4333333333334
New_W17_1409_d12_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.0
New_Sm18_1910_d12_rep1,200,0.95,H9N2_PB2,2280,2280,2254,0.9885964912280701,YES,955.5,851.6631578947369
New_F17_1787_d08_rep1,200,0.95,H9N2_PB2,2280,2280,376,0.1649122807017544,NO,45.0,92.69166666666666
New_Sm18_1912_d08_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.8342105263157895
New_Sm18_1912_d02_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,6409.5,6407.115350877193
New_W17_1417_d04_rep2,200,0.95,H9N2_PB2,2280,2280,349,0.1530701754385965,NO,0.0,60.915789473684214
New_W17_1416_d04_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,3622.5,3932.4719298245614
New_F17_1789_d02_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,9546.0,8930.465789473685
New_Sp19_2240_d04_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,7529.5,7328.821052631579
New_F17_1801_d08_rep1,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.5245614035087719
New_Sm18_1980_d12_rep1,200,0.95,H9N2_PB2,2280,2280,73,0.032017543859649125,NO,0.0,24.710087719298247
New_Sm18_1981_d12_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,1.0,1.6671052631578946
New_Sm18_1912_d12_rep1,200,0.95,H9N2_PB2,2280,2280,72,0.031578947368421054,NO,0.0,14.095175438596492
New_Sp19_2239_d02_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,10308.5,9599.51052631579
New_F17_1801_d02_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,5604.0,5400.028947368421
New_Sp19_2232_d02_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,2067.5,1970.4043859649123
New_F17_1794_d12_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,1.0,1.3403508771929824
New_Sp19_2231_d04_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,3455.0,3166.830263157895
New_F17_1801_d12_rep2,200,0.95,H9N2_PB2,2280,2280,235,0.10307017543859649,NO,0.0,61.74298245614035
New_W17_1417_d12_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,5606.0,6041.645175438596
New_F17_1800_d12_rep2,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,9.109649122807017
New_F17_1794_d12_rep1,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,1.7149122807017543
New_Sm18_1973_d06_rep1,200,0.95,H9N2_PB2,2280,2280,619,0.27149122807017545,NO,165.0,248.68421052631578
New_Sm18_1912_d06_rep2,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,1837.5,2434.732894736842
New_F17_1801_d04_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,5238.5,5302.868421052632
New_Sm18_1977_d08_rep1,200,0.95,H9N2_PB2,2280,2280,0,0.0,NO,0.0,0.0
New_W17_1417_d08_rep1,200,0.95,H9N2_PB2,2280,2280,2280,1.0,YES,2734.0,4262.236842105263
New_Sp19_2243_d02_rep2,200,0.95,H9N2_PB2,2280,2280,764,0.3350877192982456,NO,0.0,195.16973684210527
